,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_workers,actual_productivity,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing ,department_sweing,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,team_2,team_3,team_4,team_5,team_6,team_7,team_8,team_9,team_10,team_11,team_12,no_of_style_change_1,no_of_style_change_2
809,0.75,18.79,726.0,3360,0,0.0,0,33.0,0.750621354,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
810,0.75,30.1,849.0,7020,45,0.0,0,58.0,0.750356125,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
811,0.8,2.9,1012.4830508474577,960,0,0.0,0,8.0,0.749166667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
812,0.7,30.1,562.0,840,30,0.0,0,59.0,0.700888203,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
813,0.7,11.41,1054.0,3420,30,0.0,0,56.0,0.700614035,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
814,0.7,30.1,1422.0,6960,50,0.0,0,58.0,0.700603448,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
815,0.75,5.13,1012.4830508474577,960,0,0.0,0,8.0,0.656666667,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
816,0.8,30.1,680.0,7140,0,0.0,0,59.0,0.653431373,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
817,0.65,18.79,2120.0,5520,0,0.0,0,51.0,0.650134,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
818,0.6,29.4,179.0,0,23,5.0,30,58.0,0.600982906,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
819,0.8,3.94,1012.4830508474577,960,0,0.0,0,8.0,0.586041667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
820,0.8,5.13,1012.4830508474577,1800,0,0.0,0,15.0,0.5814,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
821,0.5,30.33,838.0,6720,0,0.0,0,56.0,0.361071429,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
822,0.65,18.22,741.0,0,0,8.0,35,49.0,0.302117347,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
823,0.8,5.13,973.7731092436975,1200,0,0.0,0,10.0,0.9918,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
824,0.8,2.9,973.7731092436975,1440,0,0.0,0,12.0,0.936861111,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
825,0.8,5.13,973.7731092436975,1440,0,0.0,0,12.0,0.919125,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
826,0.7,11.41,685.0,3360,30,0.0,0,56.0,0.8211125,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
827,0.8,30.1,864.0,480,50,0.0,0,58.0,0.800980392,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
828,0.8,30.1,511.0,0,0,0.0,0,59.0,0.800980392,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
829,0.8,15.26,1095.0,4080,63,0.0,0,34.0,0.800401961,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
830,0.8,22.52,1374.0,3960,63,0.0,0,57.0,0.800279693,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
831,0.75,18.79,759.0,3960,34,0.0,0,33.0,0.75065101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
832,0.75,30.1,553.0,2280,45,0.0,0,59.0,0.75053268,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
833,0.75,5.13,973.7731092436975,960,0,0.0,0,8.0,0.734645833,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
834,0.7,30.1,1057.0,0,40,0.0,0,58.0,0.700603448,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
835,0.7,18.79,1587.0,4560,30,0.0,0,51.0,0.70009573,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
836,0.7,5.13,973.7731092436975,960,0,0.0,0,8.0,0.671875,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
837,0.8,3.94,973.7731092436975,960,0,0.0,0,8.0,0.64025,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
838,0.7,5.13,973.7731092436975,960,0,0.0,0,8.0,0.58,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
839,0.8,3.94,973.7731092436975,960,0,0.0,0,8.0,0.549791667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
840,0.6,30.33,868.0,6840,0,0.0,0,57.0,0.328131579,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
841,0.7,19.68,1119.0,5640,0,8.0,35,47.0,0.303574468,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
842,0.5,5.13,973.7731092436975,960,0,0.0,0,8.0,0.2565,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
843,0.65,29.4,962.0,4560,0,4.5,30,57.0,0.251399254,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
844,0.5,5.13,974.0254237288135,2880,0,0.0,0,12.0,0.81640625,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
845,0.8,15.26,1126.0,1080,38,0.0,0,34.0,0.800711494,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
846,0.8,22.52,265.0,3840,63,0.0,0,57.0,0.800470513,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,0.8,30.1,859.0,7020,63,0.0,0,58.5,0.800094017,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
848,0.8,30.1,276.0,600,63,3.5,15,59.5,0.799982853,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
849,0.8,2.9,974.0254237288135,4320,0,0.0,0,18.0,0.785864198,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
850,0.75,18.79,899.0,3960,56,0.0,0,33.0,0.75065101,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
851,0.8,3.94,974.0254237288135,2400,0,0.0,0,10.0,0.733277778,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
852,0.8,5.13,974.0254237288135,3600,0,0.0,0,15.0,0.710125,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
853,0.7,30.1,247.0,6960,50,0.0,0,58.0,0.700603448,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
854,0.7,11.41,653.0,3480,30,0.0,0,58.0,0.700540441,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
855,0.7,29.4,1116.0,6240,0,0.0,0,57.0,0.7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
856,0.75,5.13,974.0254237288135,1920,0,0.0,0,8.0,0.684027778,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
857,0.7,5.13,974.0254237288135,1920,0,0.0,0,8.0,0.672135417,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
858,0.7,18.79,1603.0,6120,30,0.0,0,51.0,0.638614379,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
859,0.75,5.13,974.0254237288135,1920,0,0.0,0,8.0,0.631354167,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
860,0.75,30.1,444.0,0,0,5.0,20,59.0,0.611140537,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
861,0.8,5.13,974.0254237288135,2160,0,0.0,0,9.0,0.609583333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
862,0.65,30.33,841.0,6840,0,0.0,0,57.0,0.585315789,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
863,0.7,19.68,1410.0,5760,0,0.0,0,48.0,0.249416667,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
864,0.5,5.13,1016.198275862069,1800,0,0.0,0,15.0,0.8721,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
865,0.8,2.9,1016.198275862069,960,0,0.0,0,8.0,0.8319375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
866,0.8,5.13,1016.198275862069,4800,0,0.0,0,20.0,0.8300625,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
867,0.6,2.9,1016.198275862069,2880,0,0.0,0,12.0,0.805555556,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
868,0.8,15.26,1103.0,4080,63,0.0,0,34.0,0.800401961,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
869,0.8,30.1,922.0,5820,63,0.0,0,59.0,0.80000295,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
870,0.8,5.13,1016.198275862069,2400,0,0.0,0,10.0,0.78375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
871,0.8,3.94,1016.198275862069,2400,0,0.0,0,10.0,0.753525,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
872,0.75,18.79,1055.0,3960,45,0.0,0,33.0,0.75065101,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
873,0.8,3.94,1016.198275862069,2880,0,0.0,0,12.0,0.727349537,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,0.7,29.4,1146.0,6840,40,0.0,0,57.0,0.700614035,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
875,0.7,30.33,746.0,6840,0,0.0,0,57.0,0.700605263,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
876,0.75,11.41,834.0,3480,0,0.0,0,58.0,0.672140805,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
877,0.7,18.79,1717.0,3240,30,0.0,0,57.0,0.627011183,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
878,0.7,30.1,1041.0,8160,33,0.0,0,58.0,0.626577778,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
879,0.7,21.25,1531.0,6000,0,0.0,0,50.0,0.456875,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
880,0.75,30.1,627.0,6960,0,3.5,20,58.0,0.393548851,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
881,0.8,3.94,1016.198275862069,960,0,0.0,0,8.0,0.385791667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
882,0.8,30.1,450.0,5700,0,4.5,25,60.0,0.307501459,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
883,0.7,5.13,1016.198275862069,960,0,0.0,0,8.0,0.283958333,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
884,0.8,3.94,2156.310344827586,2400,0,0.0,0,20.0,0.955791667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
885,0.7,5.13,2156.310344827586,960,0,0.0,0,8.0,0.930416667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
886,0.8,5.13,2156.310344827586,1080,0,0.0,0,9.0,0.9025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
887,0.8,5.13,2156.310344827586,2160,0,0.0,0,18.0,0.87115,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
888,0.8,15.26,1060.0,4080,63,0.0,0,34.0,0.800401961,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
889,0.8,30.1,891.0,7140,38,0.0,0,59.0,0.800137255,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
890,0.8,30.1,541.0,7140,38,0.0,0,59.0,0.800137255,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
891,0.75,30.1,709.0,6960,45,0.0,0,58.0,0.750770115,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
892,0.75,18.79,1100.0,3960,45,0.0,0,33.0,0.75065101,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
893,0.75,11.41,826.0,2820,0,0.0,0,58.0,0.750293939,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
894,0.7,30.33,577.0,2160,30,0.0,0,58.0,0.700623,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
895,0.7,29.4,1094.0,6840,40,0.0,0,57.0,0.700614035,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
896,0.7,29.4,1228.0,6960,30,0.0,0,58.0,0.700362069,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
897,0.7,18.79,1641.0,6000,40,0.0,0,50.0,0.60128,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
898,0.7,21.25,1583.0,6000,0,0.0,0,50.0,0.417916667,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
899,0.8,2.9,2156.310344827586,960,0,0.0,0,8.0,0.3715625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
900,0.8,2.9,2156.310344827586,960,0,0.0,0,8.0,0.3715625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
901,0.8,5.13,2156.310344827586,960,0,0.0,0,8.0,0.36871875,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
902,0.7,5.13,2156.310344827586,960,0,0.0,0,8.0,0.356458333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
903,0.7,2.9,1012.4830508474577,1800,0,0.0,0,15.0,0.902222222,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
904,0.8,4.6,1012.4830508474577,1440,0,0.0,0,12.0,0.811388889,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
905,0.8,15.26,1062.0,4080,50,0.0,0,34.0,0.800401961,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
906,0.8,30.1,450.0,7140,50,0.0,0,60.0,0.800137255,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
907,0.8,30.1,901.0,6480,50,0.0,0,59.0,0.800071839,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
908,0.7,4.6,1012.4830508474577,960,0,0.0,0,8.0,0.791458333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
909,0.75,30.1,739.0,5640,45,0.0,0,59.0,0.750727326,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
910,0.75,18.79,913.0,3360,45,0.0,0,33.0,0.75065101,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
911,0.75,11.61,698.0,3360,34,0.0,0,57.0,0.750437269,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
912,0.75,29.4,1172.0,5340,45,0.0,0,60.0,0.750176991,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
913,0.75,2.9,1012.4830508474577,1800,0,0.0,0,15.0,0.726933333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
914,0.7,2.9,1012.4830508474577,1800,0,0.0,0,15.0,0.726933333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
915,0.7,30.33,408.0,1680,30,0.0,0,59.0,0.700623,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
916,0.7,29.4,1079.0,4560,40,0.0,0,58.0,0.700518519,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
917,0.7,18.79,1068.0,3000,30,0.0,0,52.0,0.700256795,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
918,0.7,2.9,1012.4830508474577,960,0,0.0,0,8.0,0.5046875,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
919,0.7,21.25,1834.0,6360,0,0.0,0,53.0,0.471108491,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
920,0.7,3.9,1012.4830508474577,960,0,0.0,0,8.0,0.325,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
921,0.6,22.53,708.0,5040,0,0.0,0,42.0,0.268214286,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
922,0.75,18.79,1085.0,6240,56,0.0,0,52.0,0.970816667,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
923,0.8,4.6,973.7731092436975,1080,0,0.0,0,9.0,0.902962963,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
924,0.8,4.6,973.7731092436975,2400,0,0.0,0,20.0,0.900833333,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
925,0.8,4.6,973.7731092436975,1800,0,0.0,0,15.0,0.899555556,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
926,0.7,2.9,973.7731092436975,1200,0,0.0,0,10.0,0.845833333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
927,0.8,30.1,323.0,4080,50,0.0,0,59.0,0.800808642,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
928,0.8,15.26,1053.0,4080,50,0.0,0,34.0,0.800401961,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
929,0.8,30.1,786.0,7080,50,0.0,0,59.0,0.800115819,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
930,0.75,18.79,1003.0,3960,45,0.0,0,33.0,0.75065101,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
931,0.75,11.61,635.0,3360,45,0.0,0,57.0,0.750503571,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
932,0.75,29.4,1283.0,6960,45,0.0,0,58.0,0.750206897,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
933,0.7,29.4,847.0,6960,30,0.0,0,58.0,0.700362069,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
934,0.7,30.33,361.0,3960,30,0.0,0,58.0,0.700069811,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
935,0.7,21.82,1653.0,6240,0,0.0,0,52.0,0.700058333,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
936,0.75,4.6,973.7731092436975,960,0,0.0,0,8.0,0.676666667,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
937,0.7,4.6,973.7731092436975,960,0,0.0,0,8.0,0.658541667,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
938,0.8,30.1,15.0,1200,49,0.0,0,59.0,0.598792339,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
939,0.65,22.53,762.0,5040,0,0.0,0,42.0,0.581130952,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
940,0.7,3.9,973.7731092436975,960,0,0.0,0,8.0,0.440375,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
941,0.75,2.9,973.7731092436975,960,0,0.0,0,8.0,0.410833333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
942,0.7,2.9,973.7731092436975,960,0,0.0,0,8.0,0.410833333,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
943,0.8,4.6,974.0254237288135,6300,0,0.0,0,15.0,0.921703704,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
944,0.8,4.6,974.0254237288135,7560,0,0.0,0,18.0,0.921604938,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
945,0.8,30.1,694.0,4080,50,0.0,0,59.0,0.800808642,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
946,0.8,11.61,816.0,2820,50,0.0,0,57.0,0.800516667,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
947,0.8,15.26,1065.0,4080,63,0.0,0,34.0,0.800401961,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
948,0.5,3.94,974.0254237288135,3360,0,0.0,0,8.0,0.768847222,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,0.75,18.79,912.0,3960,45,0.0,0,33.0,0.75065101,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
950,0.75,29.4,1244.0,6840,45,0.0,0,57.0,0.750473684,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
951,0.75,18.79,1020.0,5640,45,0.0,0,52.0,0.750371895,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
952,0.75,29.4,916.0,6960,56,0.0,0,58.0,0.750206897,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
953,0.7,21.82,1591.0,3240,0,0.0,0,52.0,0.700251773,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
954,0.7,30.33,398.0,6960,0,0.0,0,58.0,0.66237931,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
955,0.8,4.6,974.0254237288135,3780,0,0.0,0,9.0,0.590617284,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
956,0.7,3.9,974.0254237288135,960,0,0.0,0,8.0,0.5565625,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
957,0.8,30.1,437.0,7080,32,0.0,0,59.0,0.495617514,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
958,0.35,27.48,413.0,6840,38,0.0,0,57.0,0.449964912,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
959,0.7,2.9,974.0254237288135,3360,0,0.0,0,8.0,0.410833333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
960,0.75,2.9,974.0254237288135,960,0,0.0,0,8.0,0.4078125,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
961,0.35,26.66,1164.0,6600,23,0.0,0,55.0,0.378895152,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
962,0.75,4.6,974.0254237288135,3360,0,0.0,0,8.0,0.376597222,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
963,0.75,2.9,974.0254237288135,3360,0,0.0,0,8.0,0.271875,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
964,0.8,4.6,1003.0192307692307,6300,0,0.0,0,15.0,0.921703704,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
965,0.8,4.6,1003.0192307692307,7560,0,0.0,0,18.0,0.921604938,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
966,0.8,11.61,954.0,0,50,0.0,0,58.0,0.800779018,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
967,0.8,15.26,1194.0,1700,62,0.0,0,34.0,0.800260821,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
968,0.8,30.1,644.0,840,38,0.0,0,59.0,0.799982853,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
969,0.5,3.94,1003.0192307692307,3360,0,0.0,0,8.0,0.768847222,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,0.75,29.4,1144.0,4440,45,0.0,0,57.0,0.750716981,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
971,0.75,18.79,1012.0,3960,45,0.0,0,33.0,0.75065101,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
